ID1 *,Latitude,Longitude,WaterDepth_Min,WaterDepth_Max,WaterDepth_Notes,TotalLength_Lt,DepositLength_Ld,EvacuatedLength_Le,LengthNotes,ScarpPerimeterLength_Ls,ScarpHeight_Hs,EvacuatedHeight_He,ScarpWidth_Ws,ScarpSurfaceNature,Scarp_Notes,MaxDepositWidth_Wd,MaxDepositThickness_Tdmax_m,MaxDepositThickness_TWTT_Tdmax,MaxUnconfinedDepositThickness_Tumax_m,MaxUnconfinedDepositThickness_TWTT_Tumax,ThicknessNotes,Deposit_Notes,TotalHeightDrop_Ht,SlopeGradient_S,SlopeGradientNotes,SlopeGradientHeadscarp_Ss,SlopeGradientHeadscarpNotes,SlopeGradientToe_St,SlopeGradientToeNotes,OBJECTID_12__
900,51.164914,-127.095579,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,900
901,51.126514,-127.27616,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,901
902,51.135101,-127.333206,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,902
903,51.130127,-127.314712,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,903
904,51.067251,-127.056514,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,904
905,51.066133,-126.845098,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,905
906,51.0661,-126.836793,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,906
907,51.060908,-126.747611,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,907
908,51.055509,-126.742721,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,908
909,51.050648,-126.738755,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,909
910,51.047141,-126.736159,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,910
911,51.035729,-126.727442,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,911
912,51.042771,-126.732314,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,912
913,51.044414,-126.733942,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,913
914,51.046178,-126.670216,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,914
915,51.047769,-126.690632,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,915
916,51.045718,-126.710044,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,916
917,51.047944,-126.702582,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,917
918,51.042493,-126.680094,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,918
919,51.027761,-126.722702,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,919
920,51.02107,-126.716388,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,920
921,51.010102,-126.712744,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,921
922,51.009852,-126.700937,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,922
923,51.002836,-126.700671,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,923
924,51.003003,-126.707978,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,924
925,51.128703,-126.719278,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,925
926,51.13711,-126.698666,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,926
927,51.126915,-126.694659,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,927
928,51.154261,-126.655087,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,928
929,51.168872,-126.66529,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,929
930,51.185835,-126.660565,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,930
931,51.111948,-126.722747,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,931
932,51.101249,-126.734485,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,932
933,51.097383,-126.738674,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,933
934,51.090726,-126.758052,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,934
935,51.087442,-126.780409,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,935
936,51.096592,-126.820635,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,936
937,51.09655,-126.8135,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,937
938,51.072007,-126.89836,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,938
939,51.191622,-127.288637,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,939
940,53.398465,-129.372478,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,940
941,53.450412,-129.460082,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,941
942,53.49491,-129.52814,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,942
943,53.499184,-129.534032,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,943
944,53.501588,-129.538357,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,944
945,53.526141,-129.585626,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,945
946,53.549092,-129.617952,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,946
947,53.550159,-129.620148,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,947
948,53.568247,-129.650784,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,948
949,53.563394,-129.643193,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,949
950,53.559441,-129.6368,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,950
951,53.572623,-129.655811,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,951
952,53.571796,-129.658188,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,952
953,53.569257,-129.655295,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,953
954,53.57143,-129.653746,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,954
955,53.576274,-129.661258,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,955
956,53.574694,-129.663415,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,956
957,53.586868,-129.679558,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,957
958,50.849155,-127.729034,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,958
959,50.848917,-127.723449,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,959
960,50.848053,-127.716913,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,960
961,50.846616,-127.711704,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,961
962,50.850791,-127.738332,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,962
963,50.844264,-127.79572,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,963
964,50.818027,-127.671148,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,964
965,50.818734,-127.676273,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,965
966,53.844042,-128.628164,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,966
967,53.847898,-128.618441,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,967
968,53.836056,-128.609308,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,968
969,53.834684,-128.603136,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,969
970,53.833998,-128.595395,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,970
971,53.834061,-128.598694,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,971
972,53.836139,-128.547145,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,972
973,53.833053,-128.579167,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,973
974,53.858941,-128.63824,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,974
975,50.545964,-126.770245,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,975
976,50.524659,-126.689567,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,976
977,50.518778,-126.663752,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,977
978,50.516767,-126.659086,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,978
979,50.515102,-126.652342,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,979
980,50.508834,-126.639815,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,980
981,50.507244,-126.627298,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,981
982,50.502474,-126.619485,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,982
983,50.489369,-126.602807,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,983
984,50.488164,-126.584462,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,984
985,50.493797,-126.500824,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,985
986,50.488681,-126.401624,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,986
987,50.487566,-126.368266,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,987
988,50.485379,-126.332146,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,988
989,50.477225,-126.287835,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,989
990,50.47659,-126.269958,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,990
991,50.462895,-126.165941,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,991
992,50.45845,-126.115326,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,992
993,50.415585,-125.984807,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,993
994,50.369284,-125.762571,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,994
995,50.345252,-125.519464,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,995
996,50.335559,-125.480598,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,996
997,50.332964,-125.476599,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,997
998,50.243416,-125.393464,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,998
999,50.224498,-125.383084,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,999
1000,50.210613,-125.381273,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1000
1001,50.19727,-125.377231,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1001
1002,50.177287,-125.373913,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1002
1003,53.676453,-129.13601,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1003
1004,53.664626,-129.157506,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1004
1005,53.67152,-129.140902,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1005
1021,53.516853,-129.229437,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1006
1045,53.531304,-129.231412,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1007
1046,53.527689,-129.231631,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1008
1047,53.099625,-129.202375,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1009
1048,53.31021,-129.293801,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1010
1049,53.315242,-129.026884,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1011
1050,53.445779,-129.232252,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1012
1051,53.504394,-129.234159,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1013
1052,53.364409,-129.306337,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1014
1053,53.32003,-129.217166,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1015
1054,50.683272,-126.923617,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1016
1055,50.366638,-125.636881,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1017
1056,50.788529,-125.605136,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1018
1057,50.781426,-125.613795,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1019
1058,50.804622,-125.605112,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1020
1059,53.40743,-129.188598,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1021
1060,50.961974,-125.51826,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1022
1061,50.924807,-125.523022,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1023
1062,50.914352,-125.527671,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1024
1063,50.913341,-125.528611,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1025
1064,50.912897,-125.532563,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1026
1065,50.867191,-125.632801,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1027
1066,53.4252,-129.19383,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1028
1067,53.501474,-129.236645,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1029
1068,53.581585,-129.187272,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1030
1069,53.578012,-129.185672,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1031
1070,53.563167,-129.183753,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1032
1071,53.566042,-129.183609,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1033
1072,53.568989,-129.183732,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1034
1073,53.73689,-129.053749,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1035
1074,53.758941,-129.002187,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1036
1075,53.834001,-128.563333,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1037
1076,53.720725,-128.795931,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1038
1077,53.712828,-128.792083,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1039
1078,53.724182,-129.024403,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1040
1079,53.664203,-129.107984,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1041
1080,53.647595,-129.142459,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1042
1081,53.650639,-129.127838,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1043
1082,53.654665,-129.123104,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1044
1083,53.380065,-129.340423,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1045
1084,53.452281,-129.452991,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1046
1085,53.432392,-129.4242,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1047
1086,53.438722,-129.432572,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1048
1087,53.434631,-129.427348,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1049
1088,53.506702,-129.546389,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1050
1089,53.49356,-129.535905,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1051
1090,53.551273,-129.627957,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1052
1091,53.487574,-129.517041,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1053
1092,53.480629,-129.066392,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1054
1093,53.454824,-129.059152,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1055
1094,53.448894,-129.060254,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1056
1095,53.443466,-129.064106,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1057
1096,53.43974,-129.069704,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1058
1097,53.464621,-129.059425,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1059
1098,53.512715,-129.072461,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1060
1099,53.497204,-128.989584,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1061
1100,53.545459,-129.027709,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1062
1101,53.480687,-129.095481,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1063
1102,53.941184,-130.17222,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1064
1103,53.865924,-128.722214,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1065
1104,50.78149,-127.516018,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1066
1105,50.257104,-125.39474,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1067
1106,50.708594,-125.692017,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1068
1107,50.868673,-125.564361,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1069
1108,50.888396,-125.540468,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1070
1109,51.112743,-127.125211,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1071
1110,53.815212,-128.71177,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1072
1111,53.776025,-128.82075,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1073
1112,53.748813,-128.958214,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1074
1113,53.753927,-128.944494,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1075
1114,53.805474,-129.985796,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1076
1115,53.802151,-129.977165,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1077
1116,51.171417,-127.037972,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1078
1117,53.756797,-128.934185,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1079
1118,53.744618,-128.970442,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1080
1119,53.765198,-128.976414,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1081
1120,51.061743,-127.037096,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1082
1121,51.055693,-127.065115,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1083
1122,51.05279,-127.089384,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1084
1123,51.048901,-127.122679,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1085
1124,51.043939,-127.212204,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1086
1125,51.044788,-127.288344,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1087
1126,51.044649,-127.254286,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1088
1127,51.050449,-127.263393,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1089
1128,51.050918,-127.207371,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1090
1129,51.043284,-127.151171,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1091
1130,51.057806,-126.997123,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1092
1131,51.057461,-126.987591,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1093
1132,51.057405,-126.970353,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1094
1133,51.05756,-126.961107,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1095
1134,51.060393,-126.734997,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1096
1135,51.036217,-126.71044,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1097
1136,51.01536,-126.702795,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1098
1137,51.022821,-126.705994,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1099
1138,51.030931,-126.71114,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1100
1139,50.996429,-126.702016,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1101
1140,51.137911,-127.494262,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1102
1141,51.12707,-127.464828,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1103
1142,51.125658,-127.4482,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1104
1143,51.125874,-127.399297,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1105
1144,51.127234,-127.347938,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1106
1145,51.136522,-127.306278,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1107
1146,51.134751,-127.340832,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1108
1147,51.135746,-127.277755,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1109
1148,51.131233,-127.257389,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1110
1149,51.125077,-127.235939,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1111
1150,51.125477,-127.218458,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1112
1151,51.131269,-127.224304,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1113
1152,51.130393,-127.191223,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1114
1153,51.130164,-127.179311,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1115
1006,51.125624,-127.165387,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1116
1007,51.118625,-127.174538,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1117
1008,51.111916,-126.986564,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1118
1009,51.111126,-127.004328,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1119
1010,51.111714,-127.027033,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1120
1011,51.100584,-126.814643,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1121
1012,51.091795,-126.865607,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1122
1013,51.06684,-126.818318,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1123
1014,51.06248,-126.930422,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1124
1015,51.065904,-126.965868,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1125
1016,51.064323,-126.977794,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1126
1017,51.067889,-126.941633,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1127
1018,51.068707,-126.785741,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1128
1019,51.071461,-126.782809,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,1129
