987,,Canada West Coast_926,,FALSE,,0,,,Small delta,Fan delta
988,,Canada West Coast_927,,FALSE,,0,,,Small delta,Fan delta
989,,Canada West Coast_928,,FALSE,,0,,,Large delta ,Fan delta
990,,Canada West Coast_929,,FALSE,,0,,,Large delta ,Fan delta
991,,Canada West Coast_930,,FALSE,,0,,,Alluvial slope,Submarine alluvial fan/composite slide
992,,Canada West Coast_931,,FALSE,,0,,,Alluvial cone,Cone
993,,Canada West Coast_932,,FALSE,,0,,,Alluvial cone,Cone
994,,Canada West Coast_933,,FALSE,,0,,,This is an large debris flow with large blocks,"Debris flow and turbidity current channels, gullies and lobes"
995,,Canada West Coast_934,,FALSE,,0,,,Small slide,Fan delta
996,,Canada West Coast_935,,FALSE,,0,,,,Submarine alluvial fan/composite slide
997,,Canada West Coast_936,,FALSE,,0,,,,Submarine alluvial fan/composite slide
998,,Canada West Coast_937,,FALSE,,0,,,This slide region shows some different styles and is an interesting area. ,Undifferentiated slide
999,,Canada West Coast_938,,FALSE,,0,,,Small slide,Translational slide
1000,,Canada West Coast_939,,FALSE,,0,,,Alluvial slope,Submarine alluvial fan/composite slide
1001,,Canada West Coast_940,,FALSE,,0,,,Small delta,Fan delta
1002,,Canada West Coast_941,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1003,,Canada West Coast_942,,FALSE,,0,,,Alluvial stream,Submarine alluvial fan/composite slide
1004,,Canada West Coast_943,,FALSE,,0,,,Ephemeral stream,Submarine alluvial fan/composite slide
1005,,Canada West Coast_944,,FALSE,,0,,,,Undifferentiated slide
1021,,Canada West Coast_945,,FALSE,,0,,,Medium size tranisitional slide complex with debris flow,Translational slide
1045,,Canada West Coast_946,,FALSE,,0,,,Alluvial fan,Submarine alluvial fan/composite slide
1046,,Canada West Coast_947,,FALSE,,0,,,Alluvial fan,Submarine alluvial fan/composite slide
1047,,Canada West Coast_948,,FALSE,,0,,,,Fan delta
1048,,Canada West Coast_949,,FALSE,,0,,,Small translational slide,Translational slide
1049,,Canada West Coast_950,,FALSE,,0,,,"Debris flow and turbidity current channels, gullies and lobes","Debris flow and turbidity current channels, gullies and lobes"
1050,,Canada West Coast_951,,FALSE,,0,,,Ephemeral stream,Cone
1051,,Canada West Coast_952,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1052,,Canada West Coast_953,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1053,,Canada West Coast_954,,FALSE,,0,,,Cone (in question) ,"Debris flow and turbidity current channels, gullies and lobes"
1054,,Canada West Coast_955,,FALSE,,0,,,Alluvial cone,Submarine alluvial fan/composite slide
1055,,Canada West Coast_956,,FALSE,,0,,,Small delta,Fan delta
1056,,Canada West Coast_957,,FALSE,,0,,,Small delta,Fan delta
1057,,Canada West Coast_958,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1058,,Canada West Coast_959,,FALSE,,0,,,Small delta ,Fan delta
1059,,Canada West Coast_960,Douglas Channel Slide B (Hawkbury Island),FALSE,,0,,,"Large episodical block slide emplaced during deglaciation in the area, in a sliding or creeping fashion over a period of some 2200 year. Represent bedrock sagging or sackungen that are a result of debuttressing of steep slopes during deglaciation. Data an",Rotational scalloped-shaped episodic creeping block slide
1060,,Canada West Coast_961,,FALSE,,0,,,This is a large slide area with steep chutes,Submarine alluvial fan/composite slide
1061,,Canada West Coast_962,,FALSE,,0,,,Small cone,Cone
1062,,Canada West Coast_963,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1063,,Canada West Coast_964,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1064,,Canada West Coast_965,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1065,,Canada West Coast_966,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1066,,Canada West Coast_967,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1067,,Canada West Coast_968,,FALSE,,0,,,Alluvial fan,Submarine alluvial fan/composite slide
1068,,Canada West Coast_969,,FALSE,,0,,,Alluvial fan,Submarine alluvial fan/composite slide
1069,,Canada West Coast_970,,FALSE,,0,,,,Fan delta
1070,,Canada West Coast_971,,FALSE,,0,,,Several old buried rock slides,Rock avalanche
1071,,Canada West Coast_972,,FALSE,,0,,,Several old buried rock slides,Rock avalanche
1072,,Canada West Coast_973,,FALSE,,0,,,Several old buried rock slides,Rock avalanche
1073,,Canada West Coast_974,,FALSE,,0,,,,Fan delta
1074,,Canada West Coast_975,,FALSE,,0,,,,Fan delta
1075,,Canada West Coast_976,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1076,,Canada West Coast_977,,FALSE,,0,,,,Fan delta
1077,,Canada West Coast_978,,FALSE,,0,,,,Fan delta
1078,,Canada West Coast_979,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1079,,Canada West Coast_980,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1080,,Canada West Coast_981,,FALSE,,0,,,Allluvial fan,Submarine alluvial fan/composite slide
1081,,Canada West Coast_982,,FALSE,,0,,,Alluvial fan,Submarine alluvial fan/composite slide
1082,,Canada West Coast_983,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1083,,Canada West Coast_984,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1084,,Canada West Coast_985,,FALSE,,0,,,Small undifferentiated slide complex,Undifferentiated slide
1085,,Canada West Coast_986,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1086,,Canada West Coast_987,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1087,,Canada West Coast_988,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1088,,Canada West Coast_989,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1089,,Canada West Coast_990,,FALSE,,0,,,Ephemeral stream -Cone,Cone
1090,,Canada West Coast_991,,FALSE,,0,,,,Fan delta
1091,,Canada West Coast_992,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1092,,Canada West Coast_993,,FALSE,,0,,,Small fan delta,Fan delta
1093,,Canada West Coast_994,,FALSE,,0,,,Several translational slides together,Translational slide 
1094,,Canada West Coast_995,,FALSE,,0,,,Old translational slide ,Translational slide
1095,,Canada West Coast_996,,FALSE,,0,,,translational delta slide with debris flow ,Translational slide
1096,,Canada West Coast_997,,FALSE,,0,,,Composite alluvial slide with debris flow,Submarine alluvial fan/composite slide
1097,,Canada West Coast_998,,FALSE,,0,,,Old undifferentiated slide complex,Undifferentiated slide
1098,,Canada West Coast_999,,FALSE,,0,,,,Fan delta
1099,,Canada West Coast_1000,,FALSE,,0,,,Large blocks within debris flow ,"Debris flow and turbidity current channels, gullies and lobes"
1100,,Canada West Coast_1001,,FALSE,,0,,,Large blocks within debris flow ,"Debris flow and turbidity current channels, gullies and lobes"
1101,,Canada West Coast_1002,,FALSE,,0,,,,Undifferentiated slide
1102,,Canada West Coast_1003,,FALSE,,0,,,,"Debris flow and turbidity current channels, gullies and lobes"
1103,,Canada West Coast_1004,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1104,,Canada West Coast_1005,,FALSE,,0,,,Alluivial slope,Submarine alluvial fan/composite slide
1105,,Canada West Coast_1006,,FALSE,,0,,,Small delta,Fan delta
1106,,Canada West Coast_1007,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1107,,Canada West Coast_1008,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1108,,Canada West Coast_1009,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1109,,Canada West Coast_1010,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1110,,Canada West Coast_1011,,FALSE,,0,,,,Fan delta
1111,,Canada West Coast_1012,,FALSE,,0,,,Old undifferentiated slide complex,Undifferentiated slide
1112,,Canada West Coast_1013,,FALSE,,0,,,,Translational slide
1113,,Canada West Coast_1014,,FALSE,,0,,,,Translational slide
1114,,Canada West Coast_1015,,FALSE,,0,,,Small delta,Fan delta
1115,,Canada West Coast_1016,,FALSE,,0,,,Small delta,Fan delta
1116,,Canada West Coast_1017,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1117,,Canada West Coast_1018,,FALSE,,0,,,,Translational slide
1118,,Canada West Coast_1019,,FALSE,,0,,,Old and eroded undifferentiated slide ,Undifferentiated slide
1119,,Canada West Coast_1020,,FALSE,,0,,,,Translational slide
1120,,Canada West Coast_1021,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1121,,Canada West Coast_1022,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1122,,Canada West Coast_1023,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1123,,Canada West Coast_1024,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1124,,Canada West Coast_1025,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1125,,Canada West Coast_1026,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1126,,Canada West Coast_1027,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1127,,Canada West Coast_1028,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1128,,Canada West Coast_1029,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1129,,Canada West Coast_1030,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1130,,Canada West Coast_1031,,FALSE,,0,,,,Fan delta
1131,,Canada West Coast_1032,,FALSE,,0,,,,Fan delta
1132,,Canada West Coast_1033,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1133,,Canada West Coast_1034,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1134,,Canada West Coast_1035,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1135,,Canada West Coast_1036,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1136,,Canada West Coast_1037,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1137,,Canada West Coast_1038,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1138,,Canada West Coast_1039,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1139,,Canada West Coast_1040,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1140,,Canada West Coast_1041,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1141,,Canada West Coast_1042,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1142,,Canada West Coast_1043,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1143,,Canada West Coast_1044,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1144,,Canada West Coast_1045,,FALSE,,0,,,Showing several stacked slides,Submarine alluvial fan/composite slide
1145,,Canada West Coast_1046,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1146,,Canada West Coast_1047,,FALSE,,0,,,Small cone,Cone
1147,,Canada West Coast_1048,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1148,,Canada West Coast_1049,,FALSE,,0,,,Small cone,Cone
1149,,Canada West Coast_1050,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1150,,Canada West Coast_1051,,FALSE,,0,,,Small cone,Cone
1151,,Canada West Coast_1052,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1152,,Canada West Coast_1053,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1153,,Canada West Coast_1054,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1006,,Canada West Coast_1055,,FALSE,,0,,,Showing several stacked slides,Submarine alluvial fan/composite slide
1007,,Canada West Coast_1056,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1008,,Canada West Coast_1057,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1009,,Canada West Coast_1058,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1010,,Canada West Coast_1059,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1011,,Canada West Coast_1060,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1012,,Canada West Coast_1061,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1013,,Canada West Coast_1062,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1014,,Canada West Coast_1063,,FALSE,,0,,,Showing several stacked slides,Submarine alluvial fan/composite slide
1015,,Canada West Coast_1064,,FALSE,,0,,,,Translational slide
1016,,Canada West Coast_1065,,FALSE,,0,,,Appears to be an old slide,Translational slide
1017,,Canada West Coast_1066,,FALSE,,0,,,,Translational slide
1018,,Canada West Coast_1067,,FALSE,,0,,,Appears to be an old slide,Translational slide
1019,,Canada West Coast_1068,,FALSE,,0,,,Appears to be an old slide,Translational slide
1020,,Canada West Coast_1069,,FALSE,,0,,,Small slide,Submarine alluvial fan/composite slide
1154,,Canada West Coast_1070,,FALSE,,0,,,This delta and slide has good channels ,"Debris flow and turbidity current channels, gullies and lobes"
1155,,Canada West Coast_1071,,FALSE,,0,,,Small cone,Cone
1156,,Canada West Coast_1072,,FALSE,,0,,,Showing several stacked slides,Submarine alluvial fan/composite slide
1157,,Canada West Coast_1073,,FALSE,,0,,,translational complex slide area,Submarine alluvial fan/composite slide
1158,,Canada West Coast_1074,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1159,,Canada West Coast_1075,,FALSE,,0,,,There are several slides in this area,Undifferentiated slide
1160,,Canada West Coast_1076,,FALSE,,0,,,Small delta,Fan delta
1161,,Canada West Coast_1077,,FALSE,,0,,,Medium delta,Fan delta
1162,,Canada West Coast_1078,,FALSE,,0,,,Small delta,Fan delta
1163,,Canada West Coast_1079,,FALSE,,0,,,Small delta,Fan delta
1164,,Canada West Coast_1080,,FALSE,,0,,,,Rock avalanche
1165,,Canada West Coast_1081,,FALSE,,0,,,,Undifferentiated slide
1166,,Canada West Coast_1082,,FALSE,,0,,,,Undifferentiated slide
1167,,Canada West Coast_1083,,FALSE,,0,,,,Undifferentiated slide
1168,,Canada West Coast_1084,,FALSE,,0,,,This is in the Skeena River region,Delta and channel complex
1169,,Canada West Coast_1085,,FALSE,,0,,,Alluvial fan,Submarine alluvial fan/composite slide
1022,,Canada West Coast_1086,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1023,,Canada West Coast_1087,,FALSE,,0,,,Several forming alluvial apron,"Debris flow and turbidity current channels, gullies and lobes"
1024,,Canada West Coast_1088,,FALSE,,0,,,,"Debris flow and turbidity current channels, gullies and lobes"
1025,,Canada West Coast_1089,,FALSE,,0,,,Old slide area,Submarine alluvial fan/composite slide
1026,,Canada West Coast_1090,,FALSE,,0,,,Alluvial fan,Submarine alluvial fan/composite slide
1027,,Canada West Coast_1091,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1028,,Canada West Coast_1092,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1029,,Canada West Coast_1093,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1030,,Canada West Coast_1094,,FALSE,,0,,,There are three  promenent fan deltas in this area,Fan delta
1031,,Canada West Coast_1095,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1032,,Canada West Coast_1096,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1033,,Canada West Coast_1097,,FALSE,,0,,,Small debris flow ,"Debris flow and turbidity current channels, gullies and lobes"
1034,,Canada West Coast_1098,,FALSE,,0,,,,"Debris flow and turbidity current channels, gullies and lobes"
1035,,Canada West Coast_1099,,FALSE,,0,,,,Delta and channel complex
1036,,Canada West Coast_1100,,FALSE,,0,,,Good example of a fan delta ,Fan delta
1037,,Canada West Coast_1101,,FALSE,,0,,,Ephemeral stream,Cone
1038,,Canada West Coast_1102,,FALSE,,0,,,Small cone,Cone
1039,,Canada West Coast_1103,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1040,,Canada West Coast_1104,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1041,,Canada West Coast_1105,,FALSE,,0,,,Small cone,Cone
1042,,Canada West Coast_1106,,FALSE,,0,,,There are several slides in this area,Undifferentiated slide
1043,,Canada West Coast_1107,,FALSE,,0,,,Small delta,Fan delta
1044,,Canada West Coast_1108,,FALSE,,0,,,Small delta,Fan delta
1170,,Canada West Coast_1109,,FALSE,,0,,,Medium delta,Fan delta
1171,,Canada West Coast_1110,,FALSE,,0,,,Good example of a small slide,Undifferentiated slide
1172,,Canada West Coast_1111,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1173,,Canada West Coast_1112,,FALSE,,0,,,Avalance showing some possible drape,Rock avalanche
1174,,Canada West Coast_1113,,FALSE,,0,,,Ephemeral stream,Fan delta
1175,,Canada West Coast_1114,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1176,,Canada West Coast_1115,,FALSE,,0,,,Medium delta,Fan delta
1177,,Canada West Coast_1116,,FALSE,,0,,,This is an old slide,Translational slide
1178,,Canada West Coast_1117,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1179,,Canada West Coast_1118,,FALSE,,0,,,,Undifferentiated slide
1180,,Canada West Coast_1119,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1181,,Canada West Coast_1120,,FALSE,,0,,,,Undifferentiated slide
1182,,Canada West Coast_1121,,FALSE,,0,,,Small slide,Translational slide
1183,,Canada West Coast_1122,,FALSE,,0,,,Small slide,Translational slide
1184,,Canada West Coast_1123,,FALSE,,0,,,Small slide,Translational slide
1185,,Canada West Coast_1124,,FALSE,,0,,,This is an old slide,Undifferentiated slide
1186,,Canada West Coast_1125,,FALSE,,0,,,,Undifferentiated slide
1187,,Canada West Coast_1126,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1188,,Canada West Coast_1127,,FALSE,,0,,,Small cone,Cone
1189,,Canada West Coast_1128,,FALSE,,0,,,Small slide,Undifferentiated slide
1190,,Canada West Coast_1129,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1191,,Canada West Coast_1130,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1192,,Canada West Coast_1131,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1193,,Canada West Coast_1132,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1194,,Canada West Coast_1133,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1195,,Canada West Coast_1134,,FALSE,,0,,,Good example of a large cone,Cone
1196,,Canada West Coast_1135,,FALSE,,0,,,,Fan delta
1197,,Canada West Coast_1136,,FALSE,,0,,,Small delta,Fan delta
1198,,Canada West Coast_1137,,FALSE,,0,,,,Fan delta
1199,,Canada West Coast_1138,,FALSE,,0,,,There apear to be several slides,Submarine alluvial fan/composite slide
1200,,Canada West Coast_1139,,FALSE,,0,,,,Undifferentiated slide
1201,,Canada West Coast_1140,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1202,,Canada West Coast_1141,,FALSE,,0,,,,Fan delta
1203,,Canada West Coast_1142,,FALSE,,0,,,,Fan delta
1204,,Canada West Coast_1143,,FALSE,,0,,,This area shows many avalanches,Rock avalanche
1205,,Canada West Coast_1144,,FALSE,,0,,,This area shows many avalanches,Rock avalanche
1206,,Canada West Coast_1145,,FALSE,,0,,,This area shows many avalanches,Rock avalanche
1207,,Canada West Coast_1146,,FALSE,,0,,,This area shows many avalanches,Rock avalanche
1208,,Canada West Coast_1147,,FALSE,,0,,,This area shows many avalanches,Rock avalanche
1209,,Canada West Coast_1148,,FALSE,,0,,,,Delta and channel complex
1210,,Canada West Coast_1149,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1211,,Canada West Coast_1150,,FALSE,,0,,,,Fan delta
1212,,Canada West Coast_1151,,FALSE,,0,,,,Undifferentiated slide
1213,,Canada West Coast_1152,,FALSE,,0,,,,Undifferentiated slide
1214,,Canada West Coast_1153,,FALSE,,0,,,,Cone
1215,,Canada West Coast_1154,,FALSE,,0,,,This is an old slide with possible draping ,Undifferentiated slide
1216,,Canada West Coast_1155,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1217,,Canada West Coast_1156,,FALSE,,0,,,Alluvial apron,Submarine alluvial fan/composite slide
1218,,Canada West Coast_1157,,FALSE,,0,,,,"Debris flow and turbidity current channels, gullies and lobes"
1219,,Canada West Coast_1158,,FALSE,,0,,,,Undifferentiated slide
1220,,Canada West Coast_1159,,FALSE,,0,,,,Cone
1221,,Canada West Coast_1160,,FALSE,,0,,,,Submarine alluvial fan/composite slide
1222,,Canada West Coast_1161,,FALSE,,0,,,,Fan delta
1223,,Canada West Coast_1162,,FALSE,,0,,,,Fan delta
1224,,Canada West Coast_1163,,FALSE,,0,,,Two fan deltas within this area,Fan delta
1225,,Canada West Coast_1164,,FALSE,,0,,,,Fan delta
1226,,Canada West Coast_1165,J.Shaw_175,FALSE,,,,,,Mass transport complex
1227,,Canada West Coast_1166,J.Shaw_176,FALSE,,,,,,Mass transport complex
1228,,Canada West Coast_1167,J.Shaw_177,FALSE,,,,,,Submarine slide complex
1229,,Canada West Coast_1168,J.Shaw_178,FALSE,,,,,,Submarine slide complex
1230,,Canada West Coast_1169,J.Shaw_179,FALSE,,,,,,Submarine slide complex
1231,,Canada West Coast_1170,J.Shaw_180,FALSE,,,,,,Submarine slide complex
1232,,Canada West Coast_1171,J.Shaw_181,FALSE,,,,,,Submarine slide complex
1233,,Canada West Coast_1172,J.Shaw_182,FALSE,,,,,,Submarine slide complex
1234,,Canada West Coast_1173,J.Shaw_183,FALSE,,,,,,Submarine slide complex
1235,,Canada West Coast_1174,J.Shaw_184,FALSE,,,,,,Debris flows
1236,,Canada West Coast_1175,J.Shaw_185,FALSE,,,,,,Debris flows
1237,,Canada West Coast_1176,J.Shaw_186,FALSE,,,,,,Debris flows
1238,,Canada West Coast_1177,J.Shaw_187,FALSE,,,,,,Debris flows
1239,,Canada West Coast_1178,J.Shaw_188,FALSE,,,,,,Debris flows
1240,,Canada West Coast_1179,J.Shaw_189,FALSE,,,,,,Debris flows
1241,,Canada West Coast_1180,J.Shaw_190,FALSE,,,,,,Debris flows
1242,,Canada West Coast_1181,J.Shaw_191,FALSE,,,,,,Debris flows
1243,,Canada West Coast_1182,J.Shaw_192,FALSE,,,,,,Debris flows
1244,,Canada West Coast_1183,J.Shaw_193,FALSE,,,,,,Debris flows
1245,,Canada West Coast_1184,J.Shaw_194,FALSE,,,,,,Debris flows
1246,,Canada West Coast_1185,J.Shaw_195,FALSE,,,,,,Debris flows
1247,,Canada West Coast_1186,J.Shaw_196,FALSE,,,,,,Debris flows
1248,,Canada West Coast_1187,J.Shaw_197,FALSE,,,,,,Debris flows
1249,,Canada West Coast_1188,J.Shaw_198,FALSE,,,,,,Debris flows
1250,,Canada West Coast_1189,J.Shaw_199,FALSE,,,,,,Debris flows
1251,,Canada West Coast_1190,J.Shaw_200,FALSE,,,,,,Debris flows
1252,,Canada West Coast_1191,J.Shaw_201,FALSE,,,,,,Debris flows
1253,,Canada West Coast_1192,J.Shaw_202,FALSE,,,,,,Debris flows
1254,,Canada West Coast_1193,J.Shaw_203,FALSE,,,,,,Debris flows
1255,,Canada West Coast_1194,J.Shaw_204,FALSE,,,,,,Debris flows
1256,,Canada West Coast_1195,J.Shaw_205,FALSE,,,,,,Debris flows
1257,,Canada West Coast_1196,J.Shaw_206,FALSE,,,,,,Debris flows
1258,,Canada West Coast_1197,J.Shaw_207,FALSE,,,,,,Debris flows
1259,,Canada West Coast_1198,J.Shaw_208,FALSE,,,,,,Debris flows
1260,,Canada West Coast_1199,J.Shaw_209,FALSE,,,,,,Debris flows
1261,,Canada West Coast_1200,J.Shaw_210,FALSE,,,,,,Debris flows
1262,,Canada West Coast_1201,J.Shaw_211,FALSE,,,,,,Debris flows
1263,,Canada West Coast_1202,J.Shaw_212,FALSE,,,,,,Rockslide
1264,,Canada West Coast_1203,J.Shaw_213,FALSE,,,,,,Rockslide
1265,,Canada West Coast_1204,J.Shaw_214,FALSE,,,,,,Bedrock creep
1266,,Canada West Coast_1205,J.Shaw_215,FALSE,,,,,,Bedrock creep
