432,FALSE,,,0.764433,,,,,,,
433,FALSE,,,0.307683,,,,,,,
434,FALSE,,,0.371506,,,,,,,
435,FALSE,,,0.41219,,,,,,,
436,FALSE,,,0.268622,,,,,,,
437,FALSE,,,0.271952,,,,,,,
438,FALSE,,,0.125022,,,,,,,
439,FALSE,,,0.152921,,,,,,,
440,FALSE,,,1.35987,,,,,,,
441,FALSE,,,0.734176,,,,,,,
442,FALSE,,,0.294223,,,,,,,
443,FALSE,,,0.227897,,,,,,,
444,FALSE,,,0.258326,,,,,,,
445,FALSE,,,6.410162,,,,,,,
446,FALSE,,,2.146855,,,,,,,
447,FALSE,,,0.42533,,,,,,,
448,FALSE,,,0.271203,,,,,,,
449,FALSE,,,0.180401,,,,,,,
450,FALSE,,,1.969971,,,,,,,
451,FALSE,,,0.356435,,,,,,,
452,FALSE,,,0.043976,,,,,,,
453,FALSE,,,0.205601,,,,,,,
454,FALSE,,,0.142599,,,,,,,
455,FALSE,,,0.628292,,,,,,,
456,FALSE,,,0.005527,,,,,,,
457,FALSE,,,0.016509,,,,,,,
458,FALSE,,,0.019154,,,,,,,
459,FALSE,,,0.003724,,,,,,,
460,FALSE,,,0.016487,,,,,,,
461,FALSE,,,0.018588,,,,,,,
462,FALSE,,,0.077632,,,,,,,
463,FALSE,,,0.09719,,,,,,,
464,FALSE,,,0.049596,,,,,,,
465,FALSE,,,0.075805,,,,,,,
466,FALSE,,,0.316814,,,,,,,
467,FALSE,,,1.793675,,,,,,,
468,FALSE,,,0.995918,,,,,,,
469,FALSE,,,0.656074,,,,,,,
470,FALSE,,,0.972093,,,,,,,
471,FALSE,,,0.700054,,,,,,,
472,FALSE,,,1.300412,,,,,,,
473,FALSE,,,0.642883,,,,,,,
474,FALSE,,,0.092972,,,,,,,
475,FALSE,,,0.695068,,,,,,,
476,FALSE,,,0.244707,,,,,,,
477,FALSE,,,0.047335,,,,,,,
478,FALSE,,,0.555896,,,,,,,
479,FALSE,,,0.034475,,,,,,,
480,FALSE,,,0.035971,,,,,,,
481,FALSE,,,0.011138,,,,,,,
482,FALSE,,,0.015494,,,,,,,
483,FALSE,,,0.056117,,,,,,,
484,FALSE,,,0.204619,,,,,,,
485,FALSE,,,0.007146,,,,,,,
486,FALSE,,,0.03088,,,,,,,
487,FALSE,,,0.025271,,,,,,,
488,FALSE,,,0.024384,,,,,,,
489,FALSE,,,0.020119,,,,,,,
490,FALSE,,,0.004073,,,,,,,
491,FALSE,,,0.297593,,,,,,,
492,FALSE,,,0.122247,,,,,,,
493,FALSE,,,0.126972,,,,,,,
494,FALSE,,,0.149417,,,,,,,
495,FALSE,,,0.39025,,,,,,,
496,FALSE,,,0.020357,,,,,,,
497,FALSE,,,0.18641,,,,,,,
498,FALSE,,,0.037985,,,,,,,
499,FALSE,,,0.01255,,,,,,,
500,FALSE,,,0.033517,,,,,,,
501,FALSE,,,0.271746,,,,,,,
502,FALSE,,,0.026661,,,,,,,
503,FALSE,,,0.007359,,,,,,,
504,FALSE,,,0.008468,,,,,,,
505,FALSE,,,0.142875,,,,,,,
506,FALSE,,,0.511274,,,,,,,
